site,year,species,gear,length_cm
Test_FF_Site,2003,Caesio cuning,Muroami,25.588
Test_FF_Site,2003,Caesio cuning,Muroami,25.925
Test_FF_Site,2003,Caesio cuning,Muroami,18.459
Test_FF_Site,2003,Caesio cuning,Muroami,29.184
Test_FF_Site,2003,Caesio cuning,Muroami,26.296
Test_FF_Site,2003,Caesio cuning,Muroami,23.505
Test_FF_Site,2003,Caesio cuning,Muroami,20.289
Test_FF_Site,2003,Caesio cuning,Muroami,18.458
Test_FF_Site,2003,Caesio cuning,Muroami,34.794
Test_FF_Site,2003,Caesio cuning,Muroami,24.821
Test_FF_Site,2003,Caesio cuning,Muroami,23.545
Test_FF_Site,2003,Caesio cuning,Muroami,29.379
Test_FF_Site,2003,Caesio cuning,Muroami,25.478
Test_FF_Site,2003,Caesio cuning,Muroami,30.16
Test_FF_Site,2003,Caesio cuning,Muroami,26.086
Test_FF_Site,2003,Caesio cuning,Muroami,29.146
Test_FF_Site,2003,Caesio cuning,Muroami,26.566
Test_FF_Site,2003,Caesio cuning,Muroami,26.957
Test_FF_Site,2003,Caesio cuning,Muroami,23.285
Test_FF_Site,2003,Caesio cuning,Muroami,26.785
Test_FF_Site,2003,Caesio cuning,Muroami,28.058
Test_FF_Site,2003,Caesio cuning,Muroami,26.519
Test_FF_Site,2003,Caesio cuning,Muroami,29.867
Test_FF_Site,2003,Caesio cuning,Muroami,26.377
Test_FF_Site,2003,Caesio cuning,Muroami,28.842
Test_FF_Site,2003,Caesio cuning,Muroami,29.222
Test_FF_Site,2003,Caesio cuning,Muroami,24.152
Test_FF_Site,2003,Caesio cuning,Muroami,25.202
Test_FF_Site,2003,Caesio cuning,Muroami,23.956
Test_FF_Site,2003,Caesio cuning,Muroami,25.128
Test_FF_Site,2003,Caesio cuning,Muroami,25.494
Test_FF_Site,2003,Caesio cuning,Muroami,27.12
Test_FF_Site,2003,Caesio cuning,Muroami,27.261
Test_FF_Site,2003,Caesio cuning,Muroami,27.616
Test_FF_Site,2003,Caesio cuning,Muroami,26.738
Test_FF_Site,2003,Caesio cuning,Muroami,31.486
Test_FF_Site,2003,Caesio cuning,Muroami,28.051
Test_FF_Site,2003,Caesio cuning,Muroami,26.8
Test_FF_Site,2003,Caesio cuning,Muroami,28.853
Test_FF_Site,2003,Caesio cuning,Muroami,23.534
Test_FF_Site,2003,Caesio cuning,Muroami,29.781
Test_FF_Site,2003,Caesio cuning,Muroami,21.924
Test_FF_Site,2003,Caesio cuning,Muroami,32.942
Test_FF_Site,2003,Caesio cuning,Muroami,27.09
Test_FF_Site,2003,Caesio cuning,Muroami,35.491
Test_FF_Site,2003,Caesio cuning,Muroami,30.535
Test_FF_Site,2003,Caesio cuning,Muroami,21.014
Test_FF_Site,2003,Caesio cuning,Muroami,33.384
Test_FF_Site,2003,Caesio cuning,Muroami,31.393
Test_FF_Site,2003,Caesio cuning,Muroami,26.729
Test_FF_Site,2003,Caesio cuning,Muroami,27.193
Test_FF_Site,2003,Caesio cuning,Muroami,35.579
Test_FF_Site,2003,Caesio cuning,Muroami,19.479
Test_FF_Site,2003,Caesio cuning,Muroami,30.572
Test_FF_Site,2003,Caesio cuning,Muroami,24.31
Test_FF_Site,2003,Caesio cuning,Muroami,26.107
Test_FF_Site,2003,Caesio cuning,Muroami,27.293
Test_FF_Site,2003,Caesio cuning,Muroami,25.678
Test_FF_Site,2003,Caesio cuning,Muroami,23.721
Test_FF_Site,2003,Caesio cuning,Muroami,25.037
Test_FF_Site,2003,Caesio cuning,Muroami,27.802
Test_FF_Site,2003,Caesio cuning,Muroami,21.606
Test_FF_Site,2003,Caesio cuning,Muroami,20.867
Test_FF_Site,2003,Caesio cuning,Muroami,22.339
Test_FF_Site,2003,Caesio cuning,Muroami,28.79
Test_FF_Site,2003,Caesio cuning,Muroami,27.338
Test_FF_Site,2003,Caesio cuning,Muroami,32.967
Test_FF_Site,2003,Caesio cuning,Muroami,26.551
Test_FF_Site,2003,Caesio cuning,Muroami,29.93
Test_FF_Site,2003,Caesio cuning,Muroami,23.518
Test_FF_Site,2003,Caesio cuning,Muroami,27.631
Test_FF_Site,2003,Caesio cuning,Muroami,24.789
Test_FF_Site,2003,Caesio cuning,Muroami,19.256
Test_FF_Site,2003,Caesio cuning,Muroami,24.154
Test_FF_Site,2003,Caesio cuning,Muroami,24.857
Test_FF_Site,2003,Caesio cuning,Muroami,29.222
Test_FF_Site,2003,Caesio cuning,Muroami,30.063
Test_FF_Site,2003,Caesio cuning,Muroami,31.999
Test_FF_Site,2003,Caesio cuning,Muroami,24.837
Test_FF_Site,2003,Caesio cuning,Muroami,23.176
Test_FF_Site,2003,Caesio cuning,Muroami,23.918
Test_FF_Site,2003,Caesio cuning,Muroami,21.982
Test_FF_Site,2003,Caesio cuning,Muroami,57.304
Test_FF_Site,2003,Caesio cuning,Muroami,34.033
Test_FF_Site,2003,Caesio cuning,Muroami,30.441
Test_FF_Site,2003,Caesio cuning,Muroami,28.856
Test_FF_Site,2003,Caesio cuning,Muroami,31.701
Test_FF_Site,2003,Caesio cuning,Muroami,34.164
Test_FF_Site,2003,Caesio cuning,Muroami,27.274
Test_FF_Site,2003,Caesio cuning,Muroami,29.993
Test_FF_Site,2003,Caesio cuning,Muroami,34.826
Test_FF_Site,2003,Caesio cuning,Muroami,32.465
Test_FF_Site,2003,Caesio cuning,Muroami,27.929
Test_FF_Site,2003,Caesio cuning,Muroami,14.796
Test_FF_Site,2003,Caesio cuning,Muroami,16.347
Test_FF_Site,2003,Caesio cuning,Muroami,14.788
Test_FF_Site,2003,Caesio cuning,Muroami,14.876
Test_FF_Site,2003,Caesio cuning,Muroami,15.574
Test_FF_Site,2003,Caesio cuning,Muroami,15.087
Test_FF_Site,2003,Caesio cuning,Muroami,12.649
Test_FF_Site,2003,Caesio cuning,Muroami,30.913
Test_FF_Site,2003,Caesio cuning,Muroami,23.581
Test_FF_Site,2003,Caesio cuning,Muroami,24.923
Test_FF_Site,2003,Caesio cuning,Muroami,29.659
Test_FF_Site,2003,Caesio cuning,Muroami,26.979
Test_FF_Site,2003,Caesio cuning,Muroami,25.264
Test_FF_Site,2003,Caesio cuning,Muroami,19.94
Test_FF_Site,2003,Caesio cuning,Muroami,24.95
Test_FF_Site,2003,Caesio cuning,Muroami,27.719
Test_FF_Site,2003,Caesio cuning,Muroami,29.761
Test_FF_Site,2003,Caesio cuning,Muroami,21.171
Test_FF_Site,2003,Caesio cuning,Muroami,22.877
Test_FF_Site,2003,Caesio cuning,Muroami,28.858
Test_FF_Site,2003,Caesio cuning,Muroami,32.273
Test_FF_Site,2003,Caesio cuning,Muroami,26.378
Test_FF_Site,2003,Caesio cuning,Muroami,27.76
Test_FF_Site,2003,Caesio cuning,Muroami,27.615
Test_FF_Site,2003,Caesio cuning,Muroami,32.298
Test_FF_Site,2003,Caesio cuning,Muroami,23.542
Test_FF_Site,2003,Caesio cuning,Muroami,25.604
Test_FF_Site,2003,Caesio cuning,Muroami,26.242
Test_FF_Site,2003,Caesio cuning,Muroami,28.705
Test_FF_Site,2003,Caesio cuning,Muroami,21.366
Test_FF_Site,2003,Caesio cuning,Muroami,21.858
Test_FF_Site,2003,Caesio cuning,Muroami,20.462
Test_FF_Site,2003,Caesio cuning,Muroami,22.336
Test_FF_Site,2003,Caesio cuning,Muroami,28.713
Test_FF_Site,2003,Caesio cuning,Muroami,22.345
Test_FF_Site,2003,Caesio cuning,Muroami,21.875
Test_FF_Site,2003,Caesio cuning,Muroami,20.838
Test_FF_Site,2003,Caesio cuning,Muroami,18.775
Test_FF_Site,2003,Caesio cuning,Muroami,26.644
Test_FF_Site,2003,Caesio cuning,Muroami,29.849
Test_FF_Site,2003,Caesio cuning,Muroami,28.662
Test_FF_Site,2003,Caesio cuning,Muroami,24.023
Test_FF_Site,2003,Caesio cuning,Muroami,24.066
Test_FF_Site,2003,Caesio cuning,Muroami,22.821
Test_FF_Site,2003,Caesio cuning,Muroami,25.167
Test_FF_Site,2003,Caesio cuning,Muroami,29.059
Test_FF_Site,2003,Caesio cuning,Muroami,28.662
Test_FF_Site,2003,Caesio cuning,Muroami,23.391
Test_FF_Site,2003,Caesio cuning,Muroami,26.623
Test_FF_Site,2003,Caesio cuning,Muroami,25.505
Test_FF_Site,2003,Caesio cuning,Muroami,28.942
Test_FF_Site,2003,Caesio cuning,Muroami,31.412
Test_FF_Site,2003,Caesio cuning,Muroami,29.664
Test_FF_Site,2003,Caesio cuning,Muroami,31.794
Test_FF_Site,2003,Caesio cuning,Handline,24.284
Test_FF_Site,2004,Caesio cuning,Trap,29.144
Test_FF_Site,2004,Caesio cuning,Trap,27.121
Test_FF_Site,2004,Caesio cuning,Trap,28.631
Test_FF_Site,2004,Caesio cuning,Trap,28.125
Test_FF_Site,2004,Caesio cuning,Trap,27.957
Test_FF_Site,2004,Caesio cuning,Trap,25.729
Test_FF_Site,2004,Caesio cuning,Trap,27.769
Test_FF_Site,2004,Caesio cuning,Trap,28.141
Test_FF_Site,2004,Caesio cuning,Trap,32.237
Test_FF_Site,2004,Caesio cuning,Trap,25.742
Test_FF_Site,2004,Caesio cuning,Trap,25.928
Test_FF_Site,2004,Caesio cuning,Trap,30.019
Test_FF_Site,2004,Caesio cuning,Trap,27.039
Test_FF_Site,2004,Caesio cuning,Pocong,34.729
Test_FF_Site,2004,Caesio cuning,Pocong,24.996
Test_FF_Site,2004,Caesio cuning,Pocong,28.759
Test_FF_Site,2004,Caesio cuning,Pocong,30.581
Test_FF_Site,2004,Caesio cuning,Pocong,28.77
Test_FF_Site,2004,Caesio cuning,Pocong,22.678
Test_FF_Site,2004,Caesio cuning,Pocong,23.714
Test_FF_Site,2004,Caesio cuning,Handline,19.576
Test_FF_Site,2004,Caesio cuning,Handline,18.181
Test_FF_Site,2004,Caesio cuning,Handline,19.097
Test_FF_Site,2004,Caesio cuning,Handline,17.187
Test_FF_Site,2004,Caesio cuning,Handline,19.375
Test_FF_Site,2004,Caesio cuning,Trap,27.42
Test_FF_Site,2004,Caesio cuning,Trap,28.955
Test_FF_Site,2004,Caesio cuning,Trap,28.69
Test_FF_Site,2004,Caesio cuning,Pocong,34.752
Test_FF_Site,2004,Caesio cuning,Pocong,32.455
Test_FF_Site,2004,Caesio cuning,Pocong,24.594
Test_FF_Site,2004,Caesio cuning,Pocong,28.094
Test_FF_Site,2004,Caesio cuning,Pocong,23.97
Test_FF_Site,2004,Caesio cuning,Pocong,23.125
Test_FF_Site,2004,Caesio cuning,Handline,22.589
Test_FF_Site,2004,Caesio cuning,Handline,22.432
Test_FF_Site,2004,Caesio cuning,Handline,22.347
Test_FF_Site,2004,Caesio cuning,Handline,23.705
Test_FF_Site,2004,Caesio cuning,Handline,21.03
Test_FF_Site,2004,Caesio cuning,Handline,23.112
Test_FF_Site,2004,Caesio cuning,Handline,21.706
Test_FF_Site,2004,Caesio cuning,Handline,22.848
Test_FF_Site,2004,Caesio cuning,Pocong,35.374
Test_FF_Site,2004,Caesio cuning,Pocong,20.816
Test_FF_Site,2004,Caesio cuning,Pocong,21.32
Test_FF_Site,2004,Caesio cuning,Pocong,28.321
Test_FF_Site,2004,Caesio cuning,Pocong,25.591
Test_FF_Site,2004,Caesio cuning,Pocong,25.681
Test_FF_Site,2004,Caesio cuning,Pocong,24.635
Test_FF_Site,2004,Caesio cuning,Pocong,33.536
Test_FF_Site,2004,Caesio cuning,Pocong,21.481
Test_FF_Site,2004,Caesio cuning,Pocong,36.355
Test_FF_Site,2004,Caesio cuning,Pocong,22.53
Test_FF_Site,2004,Caesio cuning,Muroami,25.503
Test_FF_Site,2004,Caesio cuning,Muroami,26.084
Test_FF_Site,2004,Caesio cuning,Muroami,24.414
Test_FF_Site,2004,Caesio cuning,Muroami,21.843
Test_FF_Site,2004,Caesio cuning,Handline,27.975
Test_FF_Site,2004,Caesio cuning,Handline,32.857
Test_FF_Site,2004,Caesio cuning,Handline,22.991
Test_FF_Site,2004,Caesio cuning,Handline,26.883
Test_FF_Site,2004,Caesio cuning,Muroami,25.454
Test_FF_Site,2004,Caesio cuning,Trap,20.435
Test_FF_Site,2004,Caesio cuning,Trap,14.847
Test_FF_Site,2004,Caesio cuning,Trap,33.654
Test_FF_Site,2004,Caesio cuning,Trap,23.561
Test_FF_Site,2004,Caesio cuning,Trap,23.058
Test_FF_Site,2004,Caesio cuning,Trap,28.119
Test_FF_Site,2004,Caesio cuning,Pocong,25.528
Test_FF_Site,2004,Caesio cuning,Pocong,31.125
Test_FF_Site,2004,Caesio cuning,Pocong,27.296
Test_FF_Site,2004,Caesio cuning,Pocong,23.873
Test_FF_Site,2004,Caesio cuning,Pocong,21.707
Test_FF_Site,2004,Caesio cuning,Pocong,26.112
Test_FF_Site,2004,Caesio cuning,Pocong,30.413
Test_FF_Site,2004,Caesio cuning,Pocong,23.37
Test_FF_Site,2004,Caesio cuning,Trap,31.739
Test_FF_Site,2004,Caesio cuning,Trap,23.007
Test_FF_Site,2004,Caesio cuning,Trap,25.121
Test_FF_Site,2004,Caesio cuning,Trap,29.479
Test_FF_Site,2004,Caesio cuning,Pocong,25.431
Test_FF_Site,2004,Caesio cuning,Pocong,20.306
Test_FF_Site,2004,Caesio cuning,Pocong,34.676
Test_FF_Site,2004,Caesio cuning,Pocong,21.903
Test_FF_Site,2004,Caesio cuning,Pocong,24.43
Test_FF_Site,2004,Caesio cuning,Pocong,30.43
Test_FF_Site,2004,Caesio cuning,Handline,27.745
Test_FF_Site,2004,Caesio cuning,Handline,26.507
Test_FF_Site,2004,Caesio cuning,Handline,20.959
Test_FF_Site,2004,Caesio cuning,Handline,34.749
Test_FF_Site,2004,Caesio cuning,Handline,26.319
Test_FF_Site,2004,Caesio cuning,Trolling,30.79
Test_FF_Site,2004,Caesio cuning,Trolling,30.886
Test_FF_Site,2004,Caesio cuning,Trap,21.962
Test_FF_Site,2004,Caesio cuning,Trap,21.445
Test_FF_Site,2004,Caesio cuning,Trap,21.521
Test_FF_Site,2004,Caesio cuning,Trap,20.319
Test_FF_Site,2004,Caesio cuning,Trap,23.429
Test_FF_Site,2004,Caesio cuning,Trap,24.457
Test_FF_Site,2004,Caesio cuning,Trap,23.268
Test_FF_Site,2004,Caesio cuning,Trap,25.699
Test_FF_Site,2004,Caesio cuning,Trap,22.522
Test_FF_Site,2004,Caesio cuning,Trap,19.606
Test_FF_Site,2004,Caesio cuning,Trap,21.098
Test_FF_Site,2004,Caesio cuning,Handline,28.942
Test_FF_Site,2004,Caesio cuning,Handline,23.582
Test_FF_Site,2004,Caesio cuning,Trap,24.274
Test_FF_Site,2004,Caesio cuning,Handline,22.866
Test_FF_Site,2004,Caesio cuning,Handline,16.053
Test_FF_Site,2004,Caesio cuning,Trolling,30.43
Test_FF_Site,2004,Caesio cuning,Trolling,25.527
Test_FF_Site,2004,Caesio cuning,Trolling,33.934
Test_FF_Site,2004,Caesio cuning,Handline,36.14
Test_FF_Site,2004,Caesio cuning,Handline,21.361
Test_FF_Site,2004,Caesio cuning,Handline,20.172
Test_FF_Site,2004,Caesio cuning,Handline,21.086
Test_FF_Site,2004,Caesio cuning,Handline,19.977
Test_FF_Site,2004,Caesio cuning,Trap,25.269
Test_FF_Site,2004,Caesio cuning,Handline,14.418
Test_FF_Site,2004,Caesio cuning,Handline,15.119
Test_FF_Site,2004,Caesio cuning,Handline,15.879
Test_FF_Site,2004,Caesio cuning,Handline,22.622
Test_FF_Site,2004,Caesio cuning,Handline,22.662
Test_FF_Site,2004,Caesio cuning,Handline,22.281
Test_FF_Site,2004,Caesio cuning,Handline,21.863
Test_FF_Site,2004,Caesio cuning,Pocong,32.824
Test_FF_Site,2004,Caesio cuning,Pocong,29.988
Test_FF_Site,2004,Caesio cuning,Pocong,27.364
Test_FF_Site,2004,Caesio cuning,Pocong,27.06
Test_FF_Site,2004,Caesio cuning,Pocong,23.087
Test_FF_Site,2004,Caesio cuning,Pocong,23.573
Test_FF_Site,2004,Caesio cuning,Pocong,23.733
Test_FF_Site,2004,Caesio cuning,Pocong,23.818
Test_FF_Site,2004,Caesio cuning,Pocong,24.176
Test_FF_Site,2004,Caesio cuning,Pocong,24.003
Test_FF_Site,2004,Caesio cuning,Pocong,22.12
Test_FF_Site,2004,Caesio cuning,Pocong,20.866
Test_FF_Site,2004,Caesio cuning,Pocong,23.469
Test_FF_Site,2004,Caesio cuning,Pocong,23.9
Test_FF_Site,2004,Caesio cuning,Pocong,20.517
Test_FF_Site,2004,Caesio cuning,Pocong,21.308
Test_FF_Site,2004,Caesio cuning,Pocong,27.943
Test_FF_Site,2004,Caesio cuning,Pocong,20.417
Test_FF_Site,2004,Caesio cuning,Pocong,21.487
Test_FF_Site,2004,Caesio cuning,Pocong,19.177
Test_FF_Site,2004,Caesio cuning,Pocong,19.592
Test_FF_Site,2004,Caesio cuning,Pocong,21.302
Test_FF_Site,2004,Caesio cuning,Pocong,22.268
Test_FF_Site,2004,Caesio cuning,Pocong,22.498
Test_FF_Site,2004,Caesio cuning,Pocong,24.648
Test_FF_Site,2004,Caesio cuning,Pocong,25.971
Test_FF_Site,2004,Caesio cuning,Pocong,23.951
Test_FF_Site,2004,Caesio cuning,Pocong,24.827
Test_FF_Site,2004,Caesio cuning,Pocong,21.425
Test_FF_Site,2004,Caesio cuning,Pocong,19.848
Test_FF_Site,2004,Caesio cuning,Pocong,22.891
Test_FF_Site,2004,Caesio cuning,Pocong,19.541
Test_FF_Site,2004,Caesio cuning,Pocong,18.22
Test_FF_Site,2004,Caesio cuning,Pocong,20.463
Test_FF_Site,2004,Caesio cuning,Pocong,22.93
Test_FF_Site,2004,Caesio cuning,Pocong,19.644
Test_FF_Site,2004,Caesio cuning,Pocong,18.774
Test_FF_Site,2004,Caesio cuning,Pocong,20.61
Test_FF_Site,2004,Caesio cuning,Pocong,18.584
Test_FF_Site,2004,Caesio cuning,Pocong,20.322
Test_FF_Site,2004,Caesio cuning,Pocong,22.432
Test_FF_Site,2004,Caesio cuning,Pocong,22.635
Test_FF_Site,2004,Caesio cuning,Pocong,22.811
Test_FF_Site,2004,Caesio cuning,Pocong,25.517
Test_FF_Site,2004,Caesio cuning,Pocong,22.732
Test_FF_Site,2004,Caesio cuning,Pocong,22.943
Test_FF_Site,2004,Caesio cuning,Pocong,26.549
Test_FF_Site,2004,Caesio cuning,Pocong,27.888
Test_FF_Site,2004,Caesio cuning,Pocong,24.946
Test_FF_Site,2004,Caesio cuning,Pocong,25.027
Test_FF_Site,2004,Caesio cuning,Pocong,23.389
Test_FF_Site,2004,Caesio cuning,Pocong,24.966
Test_FF_Site,2004,Caesio cuning,Pocong,22.902
Test_FF_Site,2004,Caesio cuning,Pocong,23.482
Test_FF_Site,2004,Caesio cuning,Pocong,22.408
Test_FF_Site,2004,Caesio cuning,Pocong,20.166
Test_FF_Site,2004,Caesio cuning,Pocong,20.992
Test_FF_Site,2004,Caesio cuning,Pocong,22.024
Test_FF_Site,2004,Caesio cuning,Pocong,23.59
Test_FF_Site,2004,Caesio cuning,Muroami,24.901
Test_FF_Site,2004,Caesio cuning,Muroami,24.076
Test_FF_Site,2004,Caesio cuning,Muroami,24.67
Test_FF_Site,2004,Caesio cuning,Muroami,26.759
Test_FF_Site,2004,Caesio cuning,Muroami,28.727
Test_FF_Site,2004,Caesio cuning,Muroami,33.461
Test_FF_Site,2004,Caesio cuning,Muroami,25.942
Test_FF_Site,2004,Caesio cuning,Muroami,27.243
Test_FF_Site,2004,Caesio cuning,Muroami,27.013
Test_FF_Site,2004,Caesio cuning,Muroami,28.18
Test_FF_Site,2004,Caesio cuning,Muroami,32.898
Test_FF_Site,2004,Caesio cuning,Muroami,27.556
Test_FF_Site,2004,Caesio cuning,Muroami,26.203
Test_FF_Site,2004,Caesio cuning,Muroami,27.984
Test_FF_Site,2004,Caesio cuning,Muroami,25.876
Test_FF_Site,2004,Caesio cuning,Muroami,29.916
Test_FF_Site,2004,Caesio cuning,Muroami,33.418
Test_FF_Site,2004,Caesio cuning,Muroami,28.197
Test_FF_Site,2004,Caesio cuning,Muroami,31.197
Test_FF_Site,2004,Caesio cuning,Muroami,36.031
Test_FF_Site,2004,Caesio cuning,Muroami,28.141
Test_FF_Site,2004,Caesio cuning,Muroami,33.788
Test_FF_Site,2004,Caesio cuning,Muroami,28.989
Test_FF_Site,2004,Caesio cuning,Muroami,27.897
Test_FF_Site,2004,Caesio cuning,Muroami,17.345
Test_FF_Site,2004,Caesio cuning,Muroami,27.481
Test_FF_Site,2004,Caesio cuning,Muroami,28.36
Test_FF_Site,2004,Caesio cuning,Muroami,24.1
Test_FF_Site,2004,Caesio cuning,Muroami,25.938
Test_FF_Site,2004,Caesio cuning,Muroami,28.807
Test_FF_Site,2004,Caesio cuning,Muroami,26.053
Test_FF_Site,2004,Caesio cuning,Muroami,25.533
Test_FF_Site,2004,Caesio cuning,Muroami,27.069
Test_FF_Site,2004,Caesio cuning,Muroami,27.729
Test_FF_Site,2004,Caesio cuning,Muroami,29.116
Test_FF_Site,2004,Caesio cuning,Muroami,29.262
Test_FF_Site,2004,Caesio cuning,Muroami,17.804
Test_FF_Site,2004,Caesio cuning,Muroami,20.17
Test_FF_Site,2004,Caesio cuning,Muroami,33.558
Test_FF_Site,2004,Caesio cuning,Muroami,25.899
Test_FF_Site,2004,Caesio cuning,Muroami,31.515
Test_FF_Site,2004,Caesio cuning,Muroami,23.696
Test_FF_Site,2004,Caesio cuning,Muroami,28.618
Test_FF_Site,2004,Caesio cuning,Muroami,16.648
Test_FF_Site,2004,Caesio cuning,Muroami,23.875
Test_FF_Site,2004,Caesio cuning,Trap,32.417
Test_FF_Site,2004,Caesio cuning,Trap,28.276
Test_FF_Site,2004,Caesio cuning,Trap,26.272
Test_FF_Site,2004,Caesio cuning,Trap,29.377
Test_FF_Site,2004,Caesio cuning,Trap,30.668
Test_FF_Site,2004,Caesio cuning,Trap,28.071
Test_FF_Site,2004,Caesio cuning,Trap,29.315
Test_FF_Site,2004,Caesio cuning,Trap,32.702
Test_FF_Site,2004,Caesio cuning,Trap,23.122
Test_FF_Site,2004,Caesio cuning,Trap,30.646
Test_FF_Site,2004,Caesio cuning,Trap,29.834
Test_FF_Site,2004,Caesio cuning,Trap,31.168
Test_FF_Site,2004,Caesio cuning,Trap,35.178
Test_FF_Site,2004,Caesio cuning,Trap,30.58
Test_FF_Site,2004,Caesio cuning,Trap,36.15
Test_FF_Site,2004,Caesio cuning,Trap,33.716
Test_FF_Site,2004,Caesio cuning,Trap,25.878
Test_FF_Site,2004,Caesio cuning,Trap,28.785
Test_FF_Site,2004,Caesio cuning,Trap,32.813
Test_FF_Site,2004,Caesio cuning,Muroami,24.882
Test_FF_Site,2004,Caesio cuning,Muroami,26.199
Test_FF_Site,2004,Caesio cuning,Muroami,19.981
Test_FF_Site,2004,Caesio cuning,Muroami,23.182
Test_FF_Site,2004,Caesio cuning,Muroami,20.95
Test_FF_Site,2004,Caesio cuning,Muroami,19.784
Test_FF_Site,2004,Caesio cuning,Muroami,27.06
Test_FF_Site,2004,Caesio cuning,Muroami,24.957
Test_FF_Site,2004,Caesio cuning,Muroami,25.024
Test_FF_Site,2004,Caesio cuning,Muroami,24.724
Test_FF_Site,2004,Caesio cuning,Muroami,21.952
Test_FF_Site,2004,Caesio cuning,Muroami,21.749
Test_FF_Site,2004,Caesio cuning,Muroami,23.434
Test_FF_Site,2004,Caesio cuning,Muroami,23.715
Test_FF_Site,2004,Caesio cuning,Muroami,25.545
Test_FF_Site,2004,Caesio cuning,Muroami,23.524
Test_FF_Site,2004,Caesio cuning,Muroami,24.29
Test_FF_Site,2004,Caesio cuning,Muroami,23.863
Test_FF_Site,2004,Caesio cuning,Muroami,20.61
Test_FF_Site,2004,Caesio cuning,Muroami,22.902
Test_FF_Site,2004,Caesio cuning,Pocong,18.539
Test_FF_Site,2004,Caesio cuning,Pocong,20.816
Test_FF_Site,2004,Caesio cuning,Pocong,26.222
Test_FF_Site,2004,Caesio cuning,Pocong,23.913
Test_FF_Site,2004,Caesio cuning,Pocong,20.074
Test_FF_Site,2004,Caesio cuning,Pocong,21.439
Test_FF_Site,2004,Caesio cuning,Pocong,24.643
Test_FF_Site,2004,Caesio cuning,Pocong,21.099
Test_FF_Site,2004,Caesio cuning,Pocong,22.905
Test_FF_Site,2004,Caesio cuning,Pocong,20.466
Test_FF_Site,2004,Caesio cuning,Pocong,22.101
Test_FF_Site,2004,Caesio cuning,Pocong,22.999
Test_FF_Site,2004,Caesio cuning,Pocong,20.384
Test_FF_Site,2004,Caesio cuning,Pocong,24.48
Test_FF_Site,2004,Caesio cuning,Pocong,21.794
Test_FF_Site,2004,Caesio cuning,Pocong,21.425
Test_FF_Site,2004,Caesio cuning,Pocong,26.797
Test_FF_Site,2004,Caesio cuning,Pocong,26.05
Test_FF_Site,2004,Caesio cuning,Pocong,24.647
Test_FF_Site,2004,Caesio cuning,Pocong,29.746
Test_FF_Site,2004,Caesio cuning,Pocong,26.827
Test_FF_Site,2004,Caesio cuning,Pocong,26.85
Test_FF_Site,2004,Caesio cuning,Pocong,24.188
Test_FF_Site,2004,Caesio cuning,Pocong,24.699
Test_FF_Site,2004,Caesio cuning,Muroami,25.649
Test_FF_Site,2004,Caesio cuning,Muroami,26.388
Test_FF_Site,2004,Caesio cuning,Muroami,27.041
Test_FF_Site,2004,Caesio cuning,Muroami,29.011
Test_FF_Site,2004,Caesio cuning,Muroami,20.49
Test_FF_Site,2004,Caesio cuning,Pocong,19.419
Test_FF_Site,2004,Caesio cuning,Pocong,18.932
Test_FF_Site,2004,Caesio cuning,Pocong,18.416
Test_FF_Site,2004,Caesio cuning,Pocong,25.646
Test_FF_Site,2004,Caesio cuning,Pocong,23.738
Test_FF_Site,2004,Caesio cuning,Pocong,19.167
Test_FF_Site,2004,Caesio cuning,Pocong,21.202
Test_FF_Site,2004,Caesio cuning,Pocong,21.369
Test_FF_Site,2004,Caesio cuning,Pocong,26.334
Test_FF_Site,2004,Caesio cuning,Pocong,31.749
Test_FF_Site,2004,Caesio cuning,Pocong,24.227
Test_FF_Site,2004,Caesio cuning,Pocong,25.476
Test_FF_Site,2004,Caesio cuning,Pocong,20.113
Test_FF_Site,2004,Caesio cuning,Pocong,20.818
Test_FF_Site,2004,Caesio cuning,Pocong,24.637
Test_FF_Site,2004,Caesio cuning,Pocong,22.798
Test_FF_Site,2004,Caesio cuning,Pocong,30.452
Test_FF_Site,2004,Caesio cuning,Pocong,24.28
Test_FF_Site,2004,Caesio cuning,Pocong,23.665
Test_FF_Site,2004,Caesio cuning,Pocong,24.58
Test_FF_Site,2004,Caesio cuning,Pocong,23.225
